Time,Voltage,Current,SOH
1237.297,3.569635817,-2.010250624,0.811062743
1237.312,3.596953005,-2.013363441,0.85790327
1237.313,3.621516655,-2.009480192,0.904653982
1237.328,3.533048992,-2.01480135,0.753281948
1237.343,3.524780372,-2.013483551,0.740206839
1237.344,3.554516864,-2.010678087,0.787365088
1237.359,3.539832989,-2.014259708,0.763476414
1237.36,3.599951475,-2.013755155,0.863160862
1237.375,3.608442855,-2.012760081,0.878508893
1237.39,3.455063095,-2.012395062,0.65908458
1237.391,3.498384042,-2.014089507,0.706289397
1237.406,3.575148768,-2.014645544,0.818928922
1237.422,3.487092369,-2.011616588,0.693114384
1237.437,3.612598344,-2.014004937,0.881157535
1237.453,3.561292054,-2.011841147,0.80290945
1237.469,3.550025362,-2.012411871,0.782450998
1237.484,3.612758575,-2.011274271,0.886516858
1237.485,3.509964166,-2.011276575,0.719335469
1237.5,3.561192193,-2.011684147,0.795184616
1237.515,3.625296101,-2.011132213,0.909952055
1237.516,3.612090027,-2.011245929,0.886518878
1237.531,3.627932014,-2.011362545,0.915351923
1237.546,3.609977732,-2.012532242,0.88133418
1237.547,3.474411997,-2.012928085,0.677351961
1237.563,3.572379894,-2.015971307,0.813876446
1237.578,3.620046673,-2.011558318,0.902304953
1237.594,3.479216803,-2.012039819,0.685254279
1237.609,3.589388865,-2.012204888,0.842451455
1237.625,3.619812961,-2.013338637,0.896812008
1237.64,3.534733867,-2.011401782,0.755948798
1237.641,3.548656109,-2.012458589,0.779882974
1237.656,3.522583632,-2.01301986,0.737604794
1237.671,3.467020083,-2.010738837,0.672094597
1237.672,3.579925424,-2.012281112,0.826927029
1237.687,3.594050639,-2.010672036,0.85300725
1237.688,3.612968816,-2.012953183,0.883682104
1237.703,3.530841758,-2.011900137,0.750772677
1237.734,3.49917192,-2.013556243,0.703799187
1237.75,3.537954107,-2.012395776,0.764262632
1237.781,3.491753633,-2.010713171,0.698350412
1237.782,3.446892418,-2.011753897,0.651678678
1237.797,3.489470362,-2.010604293,0.695642395
1237.859,3.62095237,-2.012840623,0.899688533
1237.875,3.498161027,-2.011099465,0.706204615
1237.891,3.604939007,-2.011799312,0.873435309
1237.953,3.452723241,-2.010912972,0.656737566
1239.125,3.609835637,-2.010395486,0.883808646
1240.141,3.626124964,-2.009861115,0.907015564
1240.203,3.627950509,-2.010937022,0.917573072
1240.437,3.627824358,-2.013562859,0.906720246
1240.516,3.625217928,-2.013497874,0.917322754
1240.563,3.622577821,-2.011284383,0.923163625
1240.578,3.626772001,-2.011671478,0.91783083
1240.594,3.629828514,-2.01557778,0.907100968
1240.625,3.627204645,-2.012721791,0.901299002
1240.718,3.622609251,-2.012399756,0.901382833
1240.719,3.627708477,-2.013082993,0.912556822
1240.75,3.628232099,-2.016071386,0.912309777
1240.797,3.618461252,-2.014193847,0.928243711
1240.906,3.628765648,-2.010172307,0.912386927
1240.907,3.624710096,-2.011876708,0.917631264
1240.985,3.626280533,-2.013277347,0.90105345
1241,3.623795001,-2.011067103,0.917674597
1241.109,3.626901157,-2.012664983,0.912790752
1241.11,3.628774635,-2.014293099,0.912306634
1241.296,3.631068008,-2.015376672,0.923512998
1241.313,3.625581402,-2.010466831,0.901289751
1241.344,3.628797949,-2.010328167,0.906876079
1241.469,3.625180959,-2.009291427,0.901534157
1241.484,3.624055783,-2.011271018,0.907384597
1241.485,3.628789834,-2.01400615,0.912890374
1241.531,3.621601076,-2.013328409,0.90203852
1241.813,3.630636056,-2.011479003,0.918088711
1241.859,3.628556818,-2.012609084,0.912878396
1245.985,3.513264558,-2.013171161,0.727073104
1246.157,3.505463332,-2.013258998,0.716697945
1246.187,3.601559255,-2.011403175,0.870924803
1246.188,3.593219666,-2.010427471,0.855266676
1246.266,3.481015286,-2.012644989,0.684925002
1246.297,3.526931804,-2.011915329,0.745422203
1246.313,3.5198195,-2.011077508,0.734877164
1246.328,3.492320362,-2.011379191,0.700601889
1246.343,3.601431988,-2.011917236,0.868211253
1246.344,3.475607865,-2.013793337,0.682391398
1246.375,3.505608439,-2.015279094,0.716722716
1246.406,3.456428097,-2.013434677,0.661837064
1246.422,3.463193563,-2.013327147,0.669457262
1246.437,3.603657797,-2.011872252,0.875865244
1246.453,3.617490104,-2.011567656,0.891594511
1246.454,3.554807502,-2.010488918,0.792471536
1246.469,3.584319373,-2.013944632,0.83723708
1246.484,3.626538509,-2.014335005,0.925901276
1246.485,3.447271526,-2.011524323,0.653897998
1246.5,3.454870807,-2.016311003,0.66158545
1246.515,3.589971888,-2.012561078,0.84728993
1246.516,3.601527554,-2.012773819,0.870858626
1246.531,3.462305159,-2.011553109,0.66949569
1246.532,3.566038031,-2.012908987,0.80566283
1246.562,3.557083774,-2.013850299,0.792894499
1246.563,3.563865051,-2.012957738,0.80328157
1246.578,3.504907805,-2.016192017,0.714032437
1246.579,3.611580182,-2.015889055,0.883936056
1246.593,3.463789445,-2.012778063,0.669765344
1246.594,3.59945409,-2.011910104,0.868045676
1246.609,3.592270014,-2.015648603,0.850155514
1246.61,3.619921691,-2.011614388,0.904653982
1246.625,3.595189909,-2.013905117,0.85790327
1246.641,3.583813681,-2.012056933,0.837284624
1246.656,3.616052997,-2.013033823,0.894221617
1246.672,3.613679453,-2.010453797,0.891461524
1246.703,3.571899127,-2.011885359,0.816367521
1246.704,3.5679754,-2.012079113,0.811062743
1246.719,3.536753354,-2.014816584,0.761323663
1246.734,3.53783216,-2.012066659,0.763476414
1246.735,3.598155051,-2.011670961,0.863160862
1246.766,3.606739832,-2.012980482,0.878508893
1246.781,3.610766793,-2.010878768,0.881157535
1246.796,3.573310912,-2.010658614,0.818928922
1246.797,3.559426884,-2.0119803,0.80290945
1246.812,3.469190451,-2.013073353,0.674657499
1246.813,3.521000077,-2.012193679,0.7429518
1246.828,3.488208292,-2.011791052,0.693055758
1246.843,3.452405381,-2.014687117,0.661936211
1246.844,3.485391255,-2.0120875,0.693114384
1246.859,3.623575871,-2.01396634,0.909952055
1246.86,3.523247804,-2.013943602,0.740400298
1246.875,3.548288825,-2.011872925,0.782450998
1246.891,3.626140079,-2.011548496,0.915351923
1246.906,3.500521296,-2.01152699,0.708677359
1246.921,3.60794601,-2.012586865,0.88133418
1246.937,3.618265501,-2.012273125,0.902304953
1246.953,3.570425292,-2.013251211,0.813876446
1246.969,3.477223342,-2.013612145,0.685254279
1246.984,3.546799846,-2.012308666,0.779882974
1247,3.532708109,-2.012447925,0.755948798
1247.015,3.551831701,-2.011625858,0.781924573
1247.016,3.536566746,-2.010447495,0.763957129
1247.031,3.513292468,-2.011598965,0.727511876
1247.032,3.45852263,-2.012574804,0.664322216
1247.047,3.611037922,-2.014150003,0.883682104
1247.062,3.592270912,-2.013176783,0.85300725
1247.078,3.536285815,-2.014196684,0.764262632
1247.079,3.578085354,-2.013298671,0.826927029
1247.094,3.530327988,-2.012127016,0.748045915
1247.11,3.495297702,-2.013433191,0.703490832
1247.125,3.489829625,-2.010075898,0.698350412
1247.141,3.487588475,-2.010999679,0.695642395
1247.156,3.497173063,-2.010241658,0.703799187
1247.235,3.603238922,-2.011442102,0.873435309
1247.25,3.61899256,-2.011303218,0.899688533
1247.281,3.450911119,-2.014774525,0.656737566
1255.36,3.511363671,-2.012579474,0.727073104
1255.5,3.503760104,-2.01480432,0.716697945
1255.578,3.599918985,-2.011995317,0.870924803
1255.625,3.435514937,-2.01452368,0.643726261
1255.656,3.49031599,-2.012751978,0.700601889
1255.687,3.469942555,-2.011196395,0.677161024
1255.703,3.599604595,-2.013398924,0.868211253
1255.718,3.480738324,-2.012379863,0.690218338
1255.719,3.525128342,-2.013793803,0.745422203
1255.765,3.601782733,-2.011545694,0.875865244
1255.781,3.538977044,-2.013280118,0.7691183
1255.797,3.461432597,-2.0121036,0.669457262
1255.813,3.615965909,-2.010200818,0.891594511
1255.828,3.438745482,-2.01213704,0.649036753
1255.829,3.445402365,-2.01026719,0.653897998
1255.843,3.624559469,-2.012415641,0.925901276
1255.844,3.454349689,-2.011233785,0.661837064
1255.859,3.453121284,-2.013271093,0.66158545
1255.891,3.564154892,-2.012370043,0.80566283
1255.906,3.46020392,-2.014625536,0.66949569
1255.921,3.461942951,-2.01323193,0.669765344
1255.922,3.588018073,-2.01481542,0.84728993
1255.937,3.599764195,-2.013983857,0.870858626
1255.938,3.470189849,-2.013080833,0.680060839
1255.953,3.618215841,-2.011810659,0.904653982
1255.969,3.60962042,-2.012929266,0.883936056
1255.984,3.590574911,-2.014272285,0.850155514
1255.985,3.61411512,-2.0128329,0.894221617
1256,3.540313625,-2.011456676,0.766187782
1256.015,3.59329216,-2.014305386,0.85790327
1256.016,3.559094145,-2.01176092,0.797763195
1256.031,3.542490115,-2.014146885,0.774437054
1256.032,3.494614022,-2.014042533,0.706289397
1256.046,3.523168322,-2.011768859,0.742934193
1256.062,3.57031955,-2.012962088,0.816367521
1256.063,3.611958937,-2.017112122,0.891461524
1256.078,3.536175862,-2.013633427,0.763476414
1256.079,3.56598075,-2.013128793,0.811062743
1256.094,3.596297397,-2.0125108,0.863160862
1256.109,3.447716016,-2.011804342,0.656601032
1256.125,3.605018537,-2.012332017,0.878508893
1256.156,3.544598062,-2.014028728,0.774045763
1256.171,3.609022083,-2.011388044,0.886516858
1256.172,3.609068955,-2.011891513,0.881157535
1256.188,3.521261166,-2.013878223,0.740400298
1256.203,3.621671929,-2.009016198,0.909952055
1256.204,3.546415532,-2.010421959,0.782450998
1256.219,3.483167321,-2.013546157,0.693114384
1256.234,3.443702704,-2.011943271,0.65151646
1256.25,3.624339823,-2.013737162,0.915351923
1256.265,3.616744593,-2.007630117,0.902304953
1256.266,3.557466004,-2.013658308,0.795184616
1256.281,3.608409026,-2.013146589,0.886518878
1256.282,3.506235527,-2.011345753,0.719335469
1256.297,3.616220454,-2.012133806,0.896812008
1256.312,3.479396297,-2.013644117,0.687696009
1256.313,3.568557323,-2.014020976,0.813876446
1256.328,3.559670739,-2.011447491,0.800757112
1256.344,3.585604865,-2.01437959,0.842451455
1256.359,3.531060531,-2.012003493,0.755948798
1256.36,3.534846264,-2.012783329,0.763957129
1256.375,3.51904512,-2.009634796,0.737604794
1256.39,3.5904121,-2.011498239,0.85300725
1256.391,3.580210993,-2.012031208,0.829506935
1256.407,3.456686493,-2.013302486,0.664322216
1256.422,3.609136159,-2.012851145,0.883682104
1256.438,3.576336299,-2.013316721,0.826927029
1256.453,3.534495695,-2.015477578,0.764262632
1256.469,3.50076335,-2.01234042,0.711460159
1256.485,3.485923646,-2.013503187,0.695642395
1256.5,3.493615697,-2.013173906,0.703490832
1256.516,3.442961798,-2.014784121,0.651678678
1256.531,3.495314559,-2.012942811,0.703799187
1256.563,3.601313403,-2.009393042,0.873435309
1256.641,3.617217014,-2.012666358,0.899688533
1256.672,3.44880249,-2.010447349,0.656737566
1257.562,3.606260008,-2.010670114,0.883808646
1258.563,3.622719081,-2.011852894,0.907015564
1258.578,3.624726391,-2.013578228,0.917573072
1258.844,3.621919156,-2.014563524,0.917322754
1258.891,3.624505059,-2.010990924,0.906720246
1258.906,3.623591934,-2.009929443,0.91783083
1258.953,3.626375501,-2.012584261,0.907100968
1259.031,3.623978107,-2.013351575,0.901299002
1259.094,3.619431505,-2.010105643,0.923163625
1259.109,3.619449097,-2.014630991,0.901382833
1259.125,3.619800264,-2.011880616,0.906984695
1259.156,3.615067252,-2.012636675,0.928243711
1259.25,3.624664503,-2.014089461,0.912309777
1259.297,3.62157334,-2.010666163,0.917631264
1259.328,3.622741494,-2.010992132,0.90105345
1259.406,3.620765173,-2.014343662,0.917674597
1259.469,3.625154216,-2.011094792,0.912306634
1259.562,3.623327622,-2.011533562,0.912790752
1259.672,3.625714757,-2.011701795,0.906876079
1259.688,3.622355414,-2.0118156,0.901289751
1259.735,3.629291719,-2.013754847,0.923708656
1259.812,3.627628051,-2.011731668,0.923512998
1259.89,3.622036393,-2.013738107,0.901534157
1259.922,3.625177541,-2.011782191,0.912890374
1259.953,3.618198031,-2.014813629,0.90203852
1260.031,3.620783672,-2.010784059,0.907384597
1260.219,3.625053471,-2.012944764,0.912878396
1260.266,3.627230701,-2.012532485,0.918088711
1264.719,3.509471601,-2.013337621,0.727073104
1264.829,3.501622853,-2.011296354,0.716697945
1264.937,3.597891293,-2.012401795,0.870924803
1264.938,3.589700609,-2.012071546,0.855266676
1264.969,3.433518687,-2.010460623,0.643726261
1264.985,3.488638658,-2.011692938,0.700601889
1265.031,3.477022139,-2.011594453,0.684925002
1265.047,3.516075526,-2.011343993,0.734877164
1265.062,3.59771731,-2.010975354,0.868211253
1265.063,3.523130369,-2.012509578,0.745422203
1265.078,3.468105484,-2.018216373,0.677161024
1265.109,3.531792067,-2.013881119,0.758742997
1265.125,3.600282988,-2.01032864,0.875865244
1265.14,3.537278936,-2.011765983,0.7691183
1265.172,3.580716147,-2.012860214,0.83723708
1265.187,3.622954656,-2.011482083,0.925901276
1265.188,3.55101058,-2.013272643,0.792471536
1265.203,3.613853932,-2.014453196,0.891594511
1265.219,3.562439273,-2.01332265,0.80566283
1265.235,3.443340772,-2.011145623,0.653897998
1265.25,3.586288585,-2.013297744,0.84728993
1265.266,3.458349479,-2.011759062,0.66949569
1265.296,3.459979822,-2.01322303,0.669765344
1265.297,3.597931752,-2.012972725,0.870858626
1265.312,3.595971573,-2.010945888,0.868045676
1265.313,3.560054856,-2.014384368,0.80328157
1265.328,3.616328104,-2.010975551,0.904653982
1265.343,3.588642259,-2.011909761,0.850155514
1265.344,3.571577506,-2.010615278,0.821326891
1265.359,3.578048296,-2.012102405,0.831858188
1265.36,3.61236858,-2.013531789,0.894221617
1265.375,3.492963532,-2.012696128,0.706289397
1265.39,3.519512083,-2.011976059,0.740206839
1265.391,3.557494604,-2.011707085,0.797763195
1265.406,3.540356241,-2.018578764,0.774437054
1265.421,3.44906297,-2.012410133,0.65908458
1265.422,3.610097189,-2.011000799,0.891461524
1265.437,3.533253001,-2.011606697,0.761323663
1265.438,3.564228665,-2.010631799,0.811062743
1265.453,3.450741499,-2.013494755,0.659233222
1265.454,3.594412032,-2.014950878,0.863160862
1265.469,3.568463532,-2.011955566,0.816367521
1265.484,3.527462809,-2.013069366,0.753281948
1265.5,3.603148627,-2.010586261,0.878508893
1265.516,3.542708952,-2.012162,0.774045763
1265.531,3.607164225,-2.013392074,0.886516858
1265.547,3.519715288,-2.013295174,0.740400298
1265.562,3.607117888,-2.014607342,0.881157535
1265.563,3.481642692,-2.013725455,0.693114384
1265.578,3.543397044,-2.013326455,0.779740784
1265.594,3.544630294,-2.012940216,0.782450998
1265.609,3.622600504,-2.011520644,0.915351923
1265.61,3.555884769,-2.008752184,0.795184616
1265.625,3.620022502,-2.013449395,0.909952055
1265.64,3.614567693,-2.013306261,0.902304953
1265.641,3.606494796,-2.014690201,0.886518878
1265.656,3.53127803,-2.01396829,0.758478651
1265.672,3.500650034,-2.014009955,0.716696025
1265.687,3.583768041,-2.011949577,0.842451455
1265.718,3.455902722,-2.012636025,0.662539665
1265.719,3.614485217,-2.015285164,0.896812008
1265.735,3.578336092,-2.012632969,0.829506935
1265.75,3.525245063,-2.014097766,0.750772677
1265.765,3.588646575,-2.012407482,0.85300725
1265.766,3.607498029,-2.013089881,0.883682104
1265.782,3.532965047,-2.013191588,0.763957129
1265.813,3.509631562,-2.013115033,0.727511876
1265.828,3.532665721,-2.012641157,0.764262632
1265.829,3.574517565,-2.012191141,0.826927029
1265.844,3.49887565,-2.012097087,0.711460159
1265.86,3.492510089,-2.012697512,0.706204615
1265.89,3.493410702,-2.011436568,0.703799187
1265.891,3.440791495,-2.015244915,0.651678678
1265.907,3.483866737,-2.013797443,0.695642395
1266,3.615451904,-2.014404979,0.899688533
1274.079,3.507724678,-2.012800737,0.727073104
1274.172,3.499988361,-2.014294617,0.716697945
1274.281,3.596334084,-2.012829581,0.870924803
1274.282,3.587955769,-2.011070404,0.855266676
1274.344,3.486705896,-2.011976381,0.700601889
1274.375,3.475526256,-2.013063336,0.684925002
1274.391,3.431446237,-2.011469979,0.643726261
1274.406,3.49998779,-2.010424524,0.716722716
1274.422,3.529743673,-2.011935353,0.758742997
1274.438,3.521281396,-2.015951972,0.745422203
1274.469,3.51433124,-2.011783478,0.734877164
1274.484,3.59610278,-2.012615455,0.868211253
1274.485,3.579096449,-2.012129205,0.83723708
1274.5,3.621018288,-2.013656707,0.925901276
1274.515,3.535540231,-2.01469898,0.7691183
1274.516,3.549254031,-2.012428697,0.792471536
1274.546,3.475325634,-2.012965017,0.687618208
1274.547,3.598276461,-2.012214904,0.875865244
1274.563,3.612360595,-2.012781676,0.891594511
1274.578,3.449101706,-2.01027188,0.66158545
1274.594,3.584461458,-2.012618284,0.84728993
1274.609,3.596221413,-2.012242021,0.870858626
1274.625,3.499498526,-2.013097777,0.714032437
1274.641,3.560691167,-2.012566043,0.80566283
1274.656,3.551647065,-2.014318781,0.792894499
1274.672,3.55859092,-2.012028841,0.80328157
1274.687,3.433765814,-2.010502696,0.646731807
1274.703,3.614560117,-2.012157743,0.904653982
1274.704,3.569739372,-2.011263484,0.821326891
1274.719,3.536586883,-2.012295901,0.766187782
1274.734,3.538542809,-2.013653351,0.774437054
1274.735,3.578434065,-2.012936345,0.837284624
1274.75,3.60618501,-2.012293958,0.883936056
1274.765,3.589912947,-2.011788325,0.85790327
1274.766,3.608246366,-2.009907204,0.891461524
1274.781,3.576173831,-2.011503152,0.831858188
1274.797,3.562610811,-2.009438421,0.811062743
1274.812,3.493803769,-2.011273837,0.708714517
1274.813,3.592708633,-2.013293188,0.863160862
1274.828,3.566527848,-2.011533324,0.816367521
1274.844,3.601348093,-2.013073362,0.878508893
1274.859,3.448725549,-2.011898003,0.659233222
1274.875,3.54708376,-2.011544902,0.787365088
1274.89,3.432441983,-2.014789088,0.644001697
1274.891,3.553532624,-2.014327037,0.80290945
1274.906,3.447605419,-2.013151133,0.65914652
1274.921,3.605379983,-2.013249856,0.886516858
1274.922,3.517605789,-2.012156785,0.740400298
1274.937,3.602726447,-2.013996205,0.88133418
1274.953,3.605493726,-2.014513068,0.881157535
1274.954,3.542784723,-2.014644573,0.782450998
1274.969,3.620770121,-2.010953811,0.915351923
1274.984,3.604882482,-2.014102766,0.886518878
1274.985,3.553789338,-2.012625172,0.795184616
1275,3.567753176,-2.012771219,0.818928922
1275.015,3.55639536,-2.014450333,0.800757112
1275.031,3.618070366,-2.009385636,0.909952055
1275.047,3.475709126,-2.009607179,0.687696009
1275.062,3.456882392,-2.012476172,0.667003338
1275.078,3.45400863,-2.012616143,0.662539665
1275.093,3.459603939,-2.012888492,0.672094597
1275.094,3.576567642,-2.01202679,0.829506935
1275.109,3.612779189,-2.014375148,0.896812008
1275.11,3.605720567,-2.011917732,0.883682104
1275.125,3.527360621,-2.012108013,0.755948798
1275.14,3.587105816,-2.013226165,0.85300725
1275.141,3.582242544,-2.007614467,0.842451455
1275.157,3.572885985,-2.010821946,0.826927029
1275.172,3.541288285,-2.01462554,0.777344677
1275.187,3.530848519,-2.010733936,0.764262632
1275.203,3.490705702,-2.014766813,0.706204615
1275.204,3.524783979,-2.013722747,0.748045915
1275.219,3.484357981,-2.013957154,0.698350412
1275.234,3.497089514,-2.009958136,0.711460159
1275.235,3.438825336,-2.011363076,0.651678678
1275.281,3.491575852,-2.009689966,0.703799187
1275.297,3.482136799,-2.011065443,0.695642395
1275.359,3.613679356,-2.011311297,0.899688533
1275.391,3.444823867,-2.01147467,0.656737566
1275.406,3.597607841,-2.010268945,0.873435309
1275.906,3.60274703,-2.012287288,0.883808646
1276.953,3.62128379,-2.013091643,0.917573072
1277,3.619341141,-2.009974757,0.907015564
1277.203,3.618776038,-2.012049099,0.917322754
1277.359,3.620974675,-2.011763972,0.906720246
1277.36,3.620291995,-2.012285136,0.91783083
1277.422,3.623056882,-2.01076992,0.907100968
1277.453,3.616132783,-2.012584853,0.923163625
1277.469,3.618366607,-2.014056997,0.901388813
1277.484,3.620454579,-2.011786058,0.901299002
1277.5,3.616125558,-2.012361324,0.901382833
1277.547,3.611881809,-2.01221032,0.928243711
1277.563,3.616546136,-2.012286132,0.906984695
1277.687,3.621982306,-2.008605109,0.912386927
1277.703,3.62080845,-2.012754985,0.912556822
1277.75,3.619305435,-2.012817489,0.90105345
1277.766,3.618435576,-2.013999392,0.917631264
1277.828,3.62120283,-2.011837461,0.912309777
1277.875,3.617145321,-2.013439185,0.917674597
1277.969,3.6218437,-2.012892003,0.912306634
1278.016,3.622165347,-2.01328521,0.906876079
1278.047,3.619826956,-2.012161688,0.912790752
1278.094,3.618692427,-2.014462448,0.901289751
1278.171,3.624186317,-2.014218053,0.923512998
1278.25,3.61833086,-2.012030949,0.901534157
1278.359,3.61480031,-2.012618158,0.90203852
1278.422,3.621965728,-2.011347612,0.912890374
1278.562,3.617297147,-2.011205931,0.907384597
1278.75,3.623827997,-2.013457382,0.918088711
1278.781,3.621938649,-2.009037512,0.912878396
1283.454,3.505949519,-2.011789071,0.727073104
1283.547,3.498161553,-2.01332246,0.716697945
1283.672,3.484861892,-2.0119888,0.700601889
1283.687,3.594389645,-2.013368073,0.870924803
1283.688,3.586040908,-2.011407392,0.855266676
1283.703,3.473545982,-2.012121725,0.684925002
1283.75,3.464326751,-2.008609802,0.677161024
1283.781,3.52808421,-2.01336734,0.758742997
1283.782,3.429513793,-2.012681886,0.643726261
1283.797,3.51959345,-2.011000588,0.745422203
1283.812,3.498095683,-2.009635265,0.716722716
1283.843,3.59438462,-2.012399202,0.868211253
1283.844,3.51255981,-2.011981265,0.734877164
1283.86,3.577280048,-2.010534431,0.83723708
1283.875,3.596642041,-2.011447498,0.875865244
1283.89,3.455689551,-2.012739914,0.669457262
1283.906,3.619339999,-2.012902101,0.925901276
1283.907,3.547456658,-2.012410437,0.792471536
1283.921,3.473561845,-2.013328587,0.687618208
1283.922,3.432778559,-2.013350899,0.649036753
1283.938,3.44715981,-2.012106419,0.66158545
1283.953,3.582471926,-2.015369505,0.84728993
1283.969,3.558910006,-2.011769133,0.80566283
1283.984,3.549953921,-2.010676879,0.792894499
1283.985,3.439555277,-2.015486671,0.653897998
1284,3.610365333,-2.013160651,0.891594511
1284.015,3.431650455,-2.015673025,0.646731807
1284.016,3.612816266,-2.012013752,0.904653982
1284.031,3.585160818,-2.009618722,0.850155514
1284.047,3.55674701,-2.010062501,0.80328157
1284.062,3.592481313,-2.008359962,0.868045676
1284.093,3.506809709,-2.011140872,0.726950614
1284.094,3.606473084,-2.014205682,0.891461524
1284.109,3.536859997,-2.012300919,0.774437054
1284.11,3.576669508,-2.010185676,0.837284624
1284.125,3.608779679,-2.012843328,0.894221617
1284.141,3.604381979,-2.013237623,0.883936056
1284.156,3.587852255,-2.011035866,0.85790327
1284.171,3.517857851,-2.014196044,0.742934193
1284.187,3.564789724,-2.012560408,0.816367521
1284.188,3.590694277,-2.010714701,0.863160862
1284.203,3.553764407,-2.010464282,0.797763195
1284.219,3.599441341,-2.012419192,0.878508893
1284.234,3.44535285,-2.013908983,0.659316949
1284.25,3.529469091,-2.013332883,0.761323663
1284.265,3.446733198,-2.012635664,0.659233222
1284.266,3.461764039,-2.010491152,0.674657499
1284.281,3.437677558,-2.012370613,0.65151646
1284.282,3.477755177,-2.011138765,0.693114384
1284.296,3.480674856,-2.012004002,0.693055758
1284.297,3.430365319,-2.012833561,0.644001697
1284.312,3.603750904,-2.014823187,0.886516858
1284.313,3.552078675,-2.010760083,0.795184616
1284.328,3.619073202,-2.010942092,0.915351923
1284.329,3.541138729,-2.012173091,0.782450998
1284.343,3.600959099,-2.011431701,0.88133418
1284.344,3.603647414,-2.011654571,0.881157535
1284.359,3.54003837,-2.010114175,0.779740784
1284.375,3.565983613,-2.013155431,0.818928922
1284.391,3.497125513,-2.011159289,0.716696025
1284.406,3.493311055,-2.011974123,0.708677359
1284.422,3.616435504,-2.012841588,0.909952055
1284.437,3.473901315,-2.012840851,0.687696009
1284.453,3.452071494,-2.012486465,0.662539665
1284.485,3.574714343,-2.009221712,0.829506935
1284.5,3.610969069,-2.013194729,0.896812008
1284.515,3.529156635,-2.014180856,0.764262632
1284.516,3.603864019,-2.011514007,0.883682104
1284.531,3.585026054,-2.012771397,0.85300725
1284.532,3.529158738,-2.012823733,0.763957129
1284.547,3.488874884,-2.012218777,0.706204615
1284.563,3.570773807,-2.013102594,0.826927029
1284.578,3.506171393,-2.014652692,0.727511876
1284.609,3.482558565,-2.014218754,0.698350412
1284.61,3.487994196,-2.013246342,0.703490832
1284.657,3.480377737,-2.01245825,0.695642395
1284.672,3.489902874,-2.01238137,0.703799187
1284.719,3.611789149,-2.008889709,0.899688533
1284.75,3.442932085,-2.010212114,0.656737566
1284.766,3.596028975,-2.015312779,0.873435309
1292.829,3.504214944,-2.015612871,0.727073104
1292.875,3.496382052,-2.00855657,0.716697945
1293,3.483102437,-2.010815063,0.700601889
1293.031,3.592754443,-2.012029694,0.870924803
1293.047,3.584505851,-2.015108519,0.855266676
1293.094,3.471725904,-2.011760427,0.684925002
1293.109,3.46255693,-2.015240973,0.677161024
1293.125,3.427420018,-2.011912136,0.643726261
1293.172,3.466265651,-2.011742084,0.682391398
1293.187,3.526358264,-2.012887001,0.758742997
1293.188,3.517724175,-2.011674097,0.745422203
1293.203,3.496478922,-2.013806462,0.716722716
1293.204,3.575493881,-2.01164682,0.83723708
1293.218,3.592534542,-2.011575562,0.868211253
1293.234,3.531816165,-2.013148503,0.7691183
1293.25,3.471611801,-2.009490806,0.687618208
1293.265,3.47349236,-2.012006584,0.690218338
1293.281,3.453716852,-2.01291305,0.669457262
1293.297,3.617578739,-2.013114075,0.925901276
1293.313,3.44655635,-2.013409535,0.661837064
1293.328,3.608500867,-2.014606609,0.891594511
1293.329,3.545586675,-2.012028649,0.792471536
1293.359,3.548083178,-2.012450172,0.792894499
1293.375,3.592700421,-2.011373039,0.870858626
1293.39,3.583669642,-2.009903454,0.850155514
1293.391,3.611189247,-2.012669536,0.904653982
1293.406,3.554972716,-2.012894694,0.80328157
1293.422,3.465773056,-2.012714701,0.682367756
1293.438,3.55915133,-2.012547976,0.811062743
1293.453,3.504327873,-2.027511344,0.726950614
1293.469,3.606995284,-2.01159717,0.894221617
1293.484,3.533153095,-2.013308186,0.766187782
1293.5,3.51602763,-2.013316607,0.742934193
1293.515,3.563164761,-2.014110335,0.816367521
1293.516,3.534920477,-2.017659594,0.774437054
1293.531,3.604786549,-2.010018311,0.891461524
1293.547,3.586169651,-2.011331183,0.85790327
1293.562,3.490303164,-2.012633552,0.708714517
1293.578,3.597977918,-2.011678744,0.878508893
1293.579,3.589176697,-2.013990506,0.863160862
1293.594,3.602467878,-2.012048773,0.883936056
1293.61,3.549735596,-2.014238004,0.80290945
1293.625,3.527412935,-2.013261407,0.761323663
1293.64,3.443434802,-2.011260256,0.659316949
1293.641,3.601360743,-2.013942185,0.886518878
1293.656,3.512096948,-2.013136663,0.7429518
1293.657,3.475973215,-2.010227278,0.693114384
1293.671,3.601974861,-2.014196483,0.886516858
1293.687,3.526200746,-2.00875658,0.758478651
1293.703,3.495262248,-2.014608115,0.716696025
1293.718,3.564188297,-2.013129085,0.818928922
1293.719,3.617456392,-2.014233553,0.915351923
1293.734,3.538000955,-2.010066768,0.779882974
1293.735,3.550445721,-2.011933008,0.795184616
1293.75,3.599247847,-2.010077717,0.88133418
1293.765,3.442863352,-2.013063248,0.661936211
1293.781,3.609643131,-2.01155458,0.902304953
1293.797,3.614576208,-2.012279322,0.909952055
1293.843,3.449952786,-2.011784078,0.662539665
1293.844,3.519999732,-2.01473181,0.750772677
1293.859,3.578456094,-2.007983375,0.842451455
1293.86,3.602042008,-2.010956271,0.883682104
1293.875,3.609155209,-2.011679375,0.896812008
